Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14360,"CLOW, William",SUSTAINABLE AUSTRALIA (VIC),6
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14424,"STODDART, Cameron",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,7
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14629,"GRECO, Domenic",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,8
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13801,"PATTEN, Fiona",FIONA PATTEN'S REASON PARTY ,9
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13804,"MELTON, Helena",FIONA PATTEN'S REASON PARTY ,10
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13802,"HOPKINS, Ange",FIONA PATTEN'S REASON PARTY ,11
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13803,"PAYNE, Rachel",FIONA PATTEN'S REASON PARTY ,12
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13805,"MUSICO, Dominique",FIONA PATTEN'S REASON PARTY ,13
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14615,"McCARTHY, Sandra M.",VOLUNTARY EUTHANASIA PARTY (VICTORIA),14
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14688,"NOTT, Stefan",VOLUNTARY EUTHANASIA PARTY (VICTORIA),15
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14643,"HITCHCOCK, Louise",LIBERAL DEMOCRATIC PARTY,16
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14644,"WRIGHT, Richard",LIBERAL DEMOCRATIC PARTY,17
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13856,"CAMPBELL, Pippa",HEALTH AUSTRALIA PARTY,18
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13857,"OLDMEADOW, Emily",HEALTH AUSTRALIA PARTY,19
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14590,"ONDARCHIE, Craig",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,20
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14589,"MULHOLLAND, Evan",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,21
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14588,"RAI, Neelam",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,22
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14591,"DRAKE, Kate",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,23
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14592,"POLISTENA, Mark",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,24
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14244,"RATNAM, Samantha",THE AUSTRALIAN GREENS - VICTORIA,25
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14248,"ZIGOURAS, Christina",THE AUSTRALIAN GREENS - VICTORIA,26
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14245,"CROSSLAND, Edward",THE AUSTRALIAN GREENS - VICTORIA,27
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14247,"RAFALOWICZ, Josef",THE AUSTRALIAN GREENS - VICTORIA,28
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14246,"GOME, Campbell",THE AUSTRALIAN GREENS - VICTORIA,29
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14141,"VISA, Moti Ram",TRANSPORT MATTERS PARTY,30
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14142,"MIAN, Afshan",TRANSPORT MATTERS PARTY,31
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13883,"JOLLY, Stephen",VICTORIAN SOCIALISTS,32
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13885,"BOLTON, Sue",VICTORIAN SOCIALISTS,33
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13884,"BOLGER, Colleen",VICTORIAN SOCIALISTS,34
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14385,"McBRIDE, John",DEMOCRATIC LABOUR PARTY (DLP),35
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14386,"GWYNNE, Jackie",DEMOCRATIC LABOUR PARTY (DLP),36
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14474,"GOMEZ, Russell",AUSTRALIAN LIBERTY ALLIANCE,37
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14475,"REISNER, John",AUSTRALIAN LIBERTY ALLIANCE,38
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14028,"MIKAKOS, Jenny",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,39
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14029,"ELASMAR, Nazih",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,40
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14030,"YIGIT, Burhan",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,41
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14031,"VERMA, Ash",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,42
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14032,"DOUGLAS, Karen",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,43
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13770,"DAGIANDIS, Carmela",DERRYN HINCH'S JUSTICE PARTY,44
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13771,"MERCIECA, Prudence",DERRYN HINCH'S JUSTICE PARTY,45
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14104,"POON, Bruce",ANIMAL JUSTICE PARTY,46
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14105,"SMITH, Miranda",ANIMAL JUSTICE PARTY,47
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,14106,"DELFORCE, Chris",ANIMAL JUSTICE PARTY,48
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13918,"CONSTANTINOU, Ethan","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",49
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13917,"TZELEPIS, Chris","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",50
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13819,"WRIGHT, Madison",HUDSON FOR NORTHERN VICTORIA,51
Upper House Election for the State of Victoria ,12189,Northern Metropolitan Region,525305,13820,"MENEGHINI, Marylynn",HUDSON FOR NORTHERN VICTORIA,52
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14609,"JONES, Miranda",VOLUNTARY EUTHANASIA PARTY (VICTORIA),1
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14610,"HILL, Craig",VOLUNTARY EUTHANASIA PARTY (VICTORIA),2
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,13780,"MAXWELL, Tania Maree",DERRYN HINCH'S JUSTICE PARTY,3
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,13781,"AYRES, Jodi Carolyn",DERRYN HINCH'S JUSTICE PARTY,4
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14464,"MCDONALD, Ewan",AUSTRALIAN LIBERTY ALLIANCE,5
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14465,"WYLIE, James",AUSTRALIAN LIBERTY ALLIANCE,6
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,13862,"GOLDEN, Isaac",HEALTH AUSTRALIA PARTY,7
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,13863,"SASH, Anne",HEALTH AUSTRALIA PARTY,8
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14361,"WEARNE, Madeleine",SUSTAINABLE AUSTRALIA (VIC),9
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14362,"CHIVERS, Ian",SUSTAINABLE AUSTRALIA (VIC),10
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14109,"JARRETT, Glynn",ANIMAL JUSTICE PARTY,11
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14110,"MASIH, Robin",ANIMAL JUSTICE PARTY,12
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14264,"ROWAN, Nicole",THE AUSTRALIAN GREENS - VICTORIA,13
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14265,"STEVENS-TODD, Damien",THE AUSTRALIAN GREENS - VICTORIA,14
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14266,"MATCHETT, Elizabeth",THE AUSTRALIAN GREENS - VICTORIA,15
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14267,"RIVENDELL, Julie",THE AUSTRALIAN GREENS - VICTORIA,16
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14268,"THOMAS, Matthew",THE AUSTRALIAN GREENS - VICTORIA,17
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,13915,"YOUNG, Daniel","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",18
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,13916,"PODGER, Ben","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",19
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14033,"GEPP, Mark",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,20
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14034,"SYMES, Jaclyn",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,21
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14035,"SINGH, Sukhraj",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,22
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14036,"MORGIEWICZ, Jan Edward",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,23
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14037,"MATTHEWS, Glenn David",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,24
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14641,"QUILTY, Tim",LIBERAL DEMOCRATIC PARTY,25
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14642,"KING, Iain",LIBERAL DEMOCRATIC PARTY,26
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14422,"LARKIN, Phil",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,27
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14423,"COUSTON, David",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,28
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,13813,"HUDSON, Josh",HUDSON FOR NORTHERN VICTORIA,29
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,13814,"O'SULLIVAN, Shane",HUDSON FOR NORTHERN VICTORIA,30
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,13896,"MACDONALD, Moira",VICTORIAN SOCIALISTS,31
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,13897,"McKENNA, Michael",VICTORIAN SOCIALISTS,32
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,13810,"LEAHY, Martin",FIONA PATTEN'S REASON PARTY ,33
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,13811,"CHAPMAN, Callum",FIONA PATTEN'S REASON PARTY ,34
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14586,"LOVELL, Wendy",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,35
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14336,"O'SULLIVAN, Luke",NATIONAL PARTY OF AUSTRALIA - VICTORIA,36
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14585,"HEARN, Brad",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,37
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14337,"WILLIAMSON, Emma",NATIONAL PARTY OF AUSTRALIA - VICTORIA,38
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14587,"HEAD, Robyne",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,39
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14457,"LACEY, Dennis",AUSSIE BATTLER PARTY,40
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14759,"BRUHN, Erin",AUSSIE BATTLER PARTY,41
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14133,"COWIE, Scott James",TRANSPORT MATTERS PARTY,42
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14134,"FITZ, Eleanore Leonie",TRANSPORT MATTERS PARTY,43
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14389,"McCORMACK, Chris",DEMOCRATIC LABOUR PARTY (DLP),44
Upper House Election for the State of Victoria ,12199,Northern Victoria Region,508939,14390,"VEHLEN, Jarred",DEMOCRATIC LABOUR PARTY (DLP),45
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14039,"JENNINGS, Gavin Wayne",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,1
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14038,"SOMYUREK, Adem",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,2
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14040,"KIEU, Tien Dung",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,3
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14041,"SAYAR, Nessie",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,4
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14042,"SPENCER, Ian",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,5
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14147,"KHAN, Ali",TRANSPORT MATTERS PARTY,6
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14148,"SHARMA, Chetan",TRANSPORT MATTERS PARTY,7
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14149,"FAZAL, Roona",TRANSPORT MATTERS PARTY,8
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14150,"SINGH, Inderpal",TRANSPORT MATTERS PARTY,9
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14151,"KAUR, Deepakbir",TRANSPORT MATTERS PARTY,10
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13858,"KING, Tamsin",HEALTH AUSTRALIA PARTY,11
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13859,"MEADEN, Carly",HEALTH AUSTRALIA PARTY,12
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13843,"CHAWLA, Tarang",INDEPENDENT,13
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13844,"LEE, Nicole",INDEPENDENT,14
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14576,"RICH-PHILLIPS, Gordon",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,15
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14575,"PEULICH, Inga",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,16
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14577,"HUA, George",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,17
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14578,"KAUR, Kuldeep",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,18
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14579,"HICKS, Robert",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,19
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14647,"LIMBRICK, David",LIBERAL DEMOCRATIC PARTY,20
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14648,"FORD, Matt",LIBERAL DEMOCRATIC PARTY,21
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14621,"HALL, Kassandra J.",VOLUNTARY EUTHANASIA PARTY (VICTORIA),22
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14622,"HILL, Mardi",VOLUNTARY EUTHANASIA PARTY (VICTORIA),23
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13798,"CHIPP, Laura",FIONA PATTEN'S REASON PARTY ,24
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13797,"KAGAN, Brett J.",FIONA PATTEN'S REASON PARTY ,25
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14249,"SPRINGLE, Nina",THE AUSTRALIAN GREENS - VICTORIA,26
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14250,"KIRWAN, Matthew",THE AUSTRALIAN GREENS - VICTORIA,27
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14252,"MITCHELL, Jacqueline",THE AUSTRALIAN GREENS - VICTORIA,28
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14251,"VOS, Jake",THE AUSTRALIAN GREENS - VICTORIA,29
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14253,"MINIFIE, Tasma",THE AUSTRALIAN GREENS - VICTORIA,30
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13821,"SINCLAIR, Janette",HUDSON FOR NORTHERN VICTORIA,31
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13822,"MADILL, Holly",HUDSON FOR NORTHERN VICTORIA,32
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14630,"HEPNER, Andrew",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,33
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14433,"DANIELI, Marilyn",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,34
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13894,"MYLVAGANAM, Aran",VICTORIAN SOCIALISTS,35
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13895,"REID, Ben",VICTORIAN SOCIALISTS,36
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13920,"BANHIDY, Chris","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",37
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13919,"LEONE, Vincent","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",38
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14460,"ARMSTRONG, David",AUSSIE BATTLER PARTY,39
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14478,"CHAMBERLAIN, Michael",AUSSIE BATTLER PARTY,40
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14391,"STEVENS, Peter",DEMOCRATIC LABOUR PARTY (DLP),41
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14392,"PALMA, Michael Joseph",DEMOCRATIC LABOUR PARTY (DLP),42
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14111,"JOHNSTON, Elizabeth",ANIMAL JUSTICE PARTY,43
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14112,"CRAIG, Derrin",ANIMAL JUSTICE PARTY,44
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14473,"MADDISON, David Sydney",AUSTRALIAN LIBERTY ALLIANCE,45
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14472,"SCHUMANN, Ralf",AUSTRALIAN LIBERTY ALLIANCE,46
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13775,"DAVY, Peter",DERRYN HINCH'S JUSTICE PARTY,47
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,13774,"GUY, Kerri",DERRYN HINCH'S JUSTICE PARTY,48
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14353,"CRESSWELL, Anthony",SUSTAINABLE AUSTRALIA (VIC),49
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14354,"BUDGEON, Daryl",SUSTAINABLE AUSTRALIA (VIC),50
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14155,"HINE, Stewart",INDEPENDENT,51
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14697,"MACK, Peter",INDEPENDENT,52
Upper House Election for the State of Victoria ,12173,South-Eastern Metropolitan Region,499435,14480,"SINGH, Bobby",INDEPENDENT,53
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14582,"DAVIS, David",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,1
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14581,"CROZIER, Georgie",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,2
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14580,"FITZHERBERT, Margaret",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,3
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14584,"MacRIDES, Gavan",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,4
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14583,"YANG, Miaosheng",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,5
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,13890,"LEWIS, Catheryn",VICTORIAN SOCIALISTS,6
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,13891,"MITCHELL, Ivan",VICTORIAN SOCIALISTS,7
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14462,"YEMINI, Avi",AUSTRALIAN LIBERTY ALLIANCE,8
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14463,"JONES, Kaylah",AUSTRALIAN LIBERTY ALLIANCE,9
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,13850,"MOORE, Ben",HEALTH AUSTRALIA PARTY,10
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,13851,"CERECER, Cindy",HEALTH AUSTRALIA PARTY,11
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14458,"HILLARD, Mark",AUSSIE BATTLER PARTY,12
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14664,"WAIN, Stacey",AUSSIE BATTLER PARTY,13
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14279,"PENNICUIK, Sue",THE AUSTRALIAN GREENS - VICTORIA,14
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14281,"JAMES, Earl",THE AUSTRALIAN GREENS - VICTORIA,15
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14282,"READ, Rose",THE AUSTRALIAN GREENS - VICTORIA,16
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14280,"FORSTER, Duncan",THE AUSTRALIAN GREENS - VICTORIA,17
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14283,"BENNETT, James",THE AUSTRALIAN GREENS - VICTORIA,18
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14623,"MORRIS, Jane E.",VOLUNTARY EUTHANASIA PARTY (VICTORIA),19
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14624,"RYAN, Imelda T.",VOLUNTARY EUTHANASIA PARTY (VICTORIA),20
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,13911,"BOURMAN, Nicole","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",21
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,13912,"LINDFORS-BESWICK, Ryan","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",22
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,13824,"PERRIAM, Matthew",HUDSON FOR NORTHERN VICTORIA,23
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,13823,"PERRIAM, Grace",HUDSON FOR NORTHERN VICTORIA,24
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14043,"DALIDAKIS, Philip",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,25
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14044,"TAYLOR, Nina",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,26
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14045,"ARMSTRONG, Judith",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,27
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14047,"KENDALL, Graeme",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,28
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14046,"BELLOTE, Danny",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,29
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14387,"VAN DER HORST, Joel",DEMOCRATIC LABOUR PARTY (DLP),30
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14388,"De SUMMA, Lucia",DEMOCRATIC LABOUR PARTY (DLP),31
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14363,"HAYES, Clifford",SUSTAINABLE AUSTRALIA (VIC),32
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14364,"HOUGHTON, Cathryn",SUSTAINABLE AUSTRALIA (VIC),33
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,13799,"MELLON-ROBERTSON, Jill",FIONA PATTEN'S REASON PARTY ,34
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,13800,"MUNDAY, Edmund",FIONA PATTEN'S REASON PARTY ,35
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,13782,"NICHOLLS, Nikki",DERRYN HINCH'S JUSTICE PARTY,36
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,13783,"DOIDGE, Julie",DERRYN HINCH'S JUSTICE PARTY,37
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14113,"SCHULTZ, Ben",ANIMAL JUSTICE PARTY,38
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14114,"McROSTIE, Fiona",ANIMAL JUSTICE PARTY,39
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14649,"KENNEDY, Robert",LIBERAL DEMOCRATIC PARTY,40
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14650,"O'SULLIVAN, Kirsty",LIBERAL DEMOCRATIC PARTY,41
